x y z radius
7.372607 5.238431 0.824568 0.145512 
7.421111 5.238431 0.824568 0.137190 
7.469615 2.182680 0.824568 0.048504 
7.566623 5.092919 0.824568 0.048504 
7.615127 4.316856 0.824568 0.048504 
7.712135 5.092919 0.824568 0.084011 
8.003159 4.850399 0.824568 0.048504 
8.245679 3.007248 0.824568 0.048504 
8.391191 4.316856 0.824568 0.068595 
8.488199 2.473704 0.824568 0.048504 
8.585207 2.716224 0.824568 0.068595 
8.585207 2.910240 0.824568 0.048504 
8.633711 2.861736 0.824568 0.048504 
4.122840 2.279688 0.873072 0.084011 
4.268352 3.492288 0.873072 0.048504 
4.607880 3.298272 0.873072 0.048504 
4.656384 2.425200 0.873072 0.048504 
4.704888 2.425200 0.873072 0.048504 
4.753392 2.376696 0.873072 0.068595 
4.995911 2.667720 0.873072 0.068595 
5.286935 1.891656 0.873072 0.068595 
5.286935 1.988664 0.873072 0.084011 
5.432447 2.861736 0.873072 0.108458 
5.480951 4.656384 0.873072 0.048504 
5.480951 4.898903 0.873072 0.048504 
5.529455 3.104256 0.873072 0.068595 
5.577959 3.880320 0.873072 0.048504 
5.626463 3.346776 0.873072 0.048504 
5.917487 2.522208 0.873072 0.048504 
6.160007 3.880320 0.873072 0.068595 
6.257015 1.794648 0.873072 0.068595 
6.257015 2.182680 0.873072 0.048504 
6.451031 3.443784 0.873072 0.048504 
6.742055 3.346776 0.873072 0.048504 
6.936071 3.007248 0.873072 0.097008 
7.372607 2.667720 0.873072 0.048504 
7.421111 5.238431 0.873072 0.145512 
7.518119 5.141423 0.873072 0.048504 
7.615127 4.365360 0.873072 0.048504 
7.712135 5.044415 0.873072 0.084011 
7.760639 5.141423 0.873072 0.048504 
8.051663 4.850399 0.873072 0.048504 
8.294183 2.958744 0.873072 0.048504 
8.391191 4.316856 0.873072 0.068595 
8.536703 2.522208 0.873072 0.068595 
8.633711 2.376696 0.873072 0.048504 
8.633711 2.716224 0.873072 0.068595 
8.633711 2.764728 0.873072 0.068595 
8.633711 2.813232 0.873072 0.048504 
4.122840 2.279688 0.921576 0.084011 
4.268352 3.492288 0.921576 0.048504 
4.316856 1.697640 0.921576 0.068595 
4.316856 1.746144 0.921576 0.068595 
4.607880 1.843152 0.921576 0.048504 
4.607880 2.473704 0.921576 0.048504 
4.995911 2.716224 0.921576 0.068595 
5.044415 2.764728 0.921576 0.048504 
5.286935 2.037168 0.921576 0.048504 
5.286935 2.085672 0.921576 0.048504 
5.335439 1.115592 0.921576 0.048504 
5.335439 1.843152 0.921576 0.068595 
5.432447 2.910240 0.921576 0.068595 
5.432447 4.656384 0.921576 0.048504 
5.480951 2.813232 0.921576 0.068595 
5.529455 2.861736 0.921576 0.048504 
5.529455 3.104256 0.921576 0.068595 
5.577959 2.861736 0.921576 0.048504 
5.577959 3.880320 0.921576 0.048504 
5.674967 3.346776 0.921576 0.048504 
5.917487 2.570712 0.921576 0.048504 
5.965991 2.473704 0.921576 0.048504 
6.160007 3.880320 0.921576 0.068595 
6.257015 2.182680 0.921576 0.048504 
6.305519 1.843152 0.921576 0.048504 
6.451031 3.443784 0.921576 0.048504 
6.693551 3.346776 0.921576 0.048504 
6.984575 3.007248 0.921576 0.084011 
7.372607 2.667720 0.921576 0.048504 
7.469615 5.238431 0.921576 0.145512 
7.518119 1.649136 0.921576 0.048504 
7.518119 1.697640 0.921576 0.048504 
7.518119 1.891656 0.921576 0.048504 
7.518119 5.189927 0.921576 0.084011 
7.663631 4.365360 0.921576 0.048504 
7.663631 5.092919 0.921576 0.048504 
7.809143 5.189927 0.921576 0.068595 
8.100167 4.850399 0.921576 0.048504 
8.148671 4.656384 0.921576 0.048504 
8.342687 2.910240 0.921576 0.048504 
8.391191 2.861736 0.921576 0.048504 
8.391191 4.365360 0.921576 0.084011 
8.439695 2.813232 0.921576 0.048504 
8.488199 2.764728 0.921576 0.048504 
8.536703 2.522208 0.921576 0.068595 
8.536703 2.667720 0.921576 0.068595 
8.585207 2.667720 0.921576 0.048504 
8.633711 2.425200 0.921576 0.048504 
4.122840 2.231184 0.970080 0.068595 
4.219848 3.492288 0.970080 0.048504 
4.316856 1.794648 0.970080 0.068595 
4.607880 2.473704 0.970080 0.048504 
5.044415 2.813232 0.970080 0.048504 
5.044415 2.861736 0.970080 0.068595 
5.092919 2.958744 0.970080 0.048504 
5.092919 3.007248 0.970080 0.048504 
5.092919 3.055752 0.970080 0.068595 
5.286935 2.134176 0.970080 0.048504 
5.335439 1.115592 0.970080 0.048504 
5.335439 1.891656 0.970080 0.048504 
5.383943 2.910240 0.970080 0.068595 
5.432447 4.607880 0.970080 0.048504 
5.529455 2.764728 0.970080 0.048504 
5.529455 3.055752 0.970080 0.048504 
5.626463 2.861736 0.970080 0.048504 
5.626463 2.910240 0.970080 0.048504 
5.626463 3.831816 0.970080 0.048504 
5.674967 3.346776 0.970080 0.068595 
5.917487 2.570712 0.970080 0.048504 
5.965991 2.425200 0.970080 0.048504 
6.208511 3.880320 0.970080 0.068595 
6.257015 2.182680 0.970080 0.068595 
6.354023 1.891656 0.970080 0.048504 
6.451031 3.443784 0.970080 0.048504 
6.596543 3.443784 0.970080 0.048504 
6.645047 3.395280 0.970080 0.048504 
6.742055 3.346776 0.970080 0.048504 
6.984575 3.007248 0.970080 0.097008 
7.372607 2.716224 0.970080 0.068595 
7.421111 2.279688 0.970080 0.048504 
7.566623 1.600632 0.970080 0.048504 
7.566623 1.940160 0.970080 0.048504 
7.566623 5.238431 0.970080 0.137190 
7.615127 5.141423 0.970080 0.048504 
7.615127 5.238431 0.970080 0.118810 
7.663631 4.365360 0.970080 0.048504 
7.857647 5.141423 0.970080 0.097008 
8.100167 4.850399 0.970080 0.048504 
8.148671 4.704888 0.970080 0.068595 
8.148671 4.753392 0.970080 0.068595 
8.391191 4.365360 0.970080 0.068595 
8.488199 2.716224 0.970080 0.048504 
8.536703 4.219848 0.970080 0.048504 
8.585207 2.473704 0.970080 0.068595 
8.585207 2.570712 0.970080 0.068595 
8.633711 2.619216 0.970080 0.048504 
4.025832 3.540792 1.018584 0.048504 
4.122840 2.231184 1.018584 0.068595 
4.268352 3.492288 1.018584 0.048504 
4.365360 1.843152 1.018584 0.048504 
4.559376 2.473704 1.018584 0.048504 
5.092919 2.910240 1.018584 0.084011 
5.141423 2.910240 1.018584 0.068595 
5.189927 2.910240 1.018584 0.068595 
5.238431 2.182680 1.018584 0.068595 
5.238431 2.231184 1.018584 0.068595 
5.383943 1.843152 1.018584 0.068595 
5.383943 4.607880 1.018584 0.048504 
5.432447 2.958744 1.018584 0.068595 
5.480951 3.007248 1.018584 0.048504 
5.577959 2.813232 1.018584 0.048504 
5.626463 3.831816 1.018584 0.048504 
5.674967 2.958744 1.018584 0.068595 
5.723471 3.346776 1.018584 0.048504 
5.965991 2.425200 1.018584 0.048504 
6.014495 3.831816 1.018584 0.048504 
6.208511 1.746144 1.018584 0.048504 
6.257015 2.182680 1.018584 0.048504 
6.257015 3.928824 1.018584 0.048504 
6.354023 1.843152 1.018584 0.048504 
6.354023 2.085672 1.018584 0.068595 
6.402527 1.940160 1.018584 0.048504 
6.596543 3.249768 1.018584 0.048504 
6.790559 3.346776 1.018584 0.068595 
6.984575 3.007248 1.018584 0.097008 
7.178591 3.346776 1.018584 0.048504 
7.227095 3.346776 1.018584 0.048504 
7.372607 2.716224 1.018584 0.068595 
7.421111 1.455120 1.018584 0.048504 
7.566623 1.600632 1.018584 0.048504 
7.566623 5.189927 1.018584 0.097008 
7.663631 4.365360 1.018584 0.068595 
7.663631 5.238431 1.018584 0.118810 
7.809143 5.141423 1.018584 0.048504 
7.809143 5.189927 1.018584 0.068595 
7.857647 5.092919 1.018584 0.084011 
7.857647 5.189927 1.018584 0.084011 
7.906151 5.141423 1.018584 0.068595 
8.148671 4.801895 1.018584 0.048504 
8.391191 4.413864 1.018584 0.068595 
8.536703 2.764728 1.018584 0.048504 
8.536703 2.813232 1.018584 0.048504 
8.536703 4.219848 1.018584 0.048504 
8.536703 4.607880 1.018584 0.048504 
8.633711 2.570712 1.018584 0.048504 
9.021743 3.831816 1.018584 0.048504 
4.122840 2.231184 1.067088 0.084011 
4.316856 3.492288 1.067088 0.048504 
4.365360 1.794648 1.067088 0.048504 
4.559376 2.473704 1.067088 0.048504 
5.286935 2.279688 1.067088 0.048504 
5.286935 2.328192 1.067088 0.068595 
5.383943 1.843152 1.067088 0.048504 
5.383943 4.559376 1.067088 0.048504 
5.480951 3.007248 1.067088 0.068595 
5.577959 2.764728 1.067088 0.048504 
5.577959 2.813232 1.067088 0.048504 
5.674967 3.831816 1.067088 0.048504 
5.723471 3.007248 1.067088 0.048504 
5.771975 3.395280 1.067088 0.048504 
5.965991 2.425200 1.067088 0.048504 
6.062999 3.831816 1.067088 0.048504 
6.111503 3.831816 1.067088 0.048504 
6.208511 1.746144 1.067088 0.048504 
6.257015 2.231184 1.067088 0.068595 
6.257015 3.928824 1.067088 0.048504 
6.305519 2.134176 1.067088 0.048504 
6.354023 1.794648 1.067088 0.048504 
6.402527 1.988664 1.067088 0.048504 
6.402527 2.037168 1.067088 0.048504 
6.645047 3.249768 1.067088 0.048504 
6.790559 3.346776 1.067088 0.068595 
6.984575 3.007248 1.067088 0.084011 
7.130087 3.346776 1.067088 0.048504 
7.372607 2.716224 1.067088 0.068595 
7.469615 1.503624 1.067088 0.048504 
7.518119 1.552128 1.067088 0.048504 
7.615127 4.365360 1.067088 0.048504 
7.712135 5.238431 1.067088 0.118810 
7.760639 5.141423 1.067088 0.048504 
7.760639 5.189927 1.067088 0.068595 
7.809143 5.092919 1.067088 0.048504 
7.809143 5.238431 1.067088 0.097008 
7.857647 5.092919 1.067088 0.068595 
7.857647 5.238431 1.067088 0.108458 
7.906151 5.141423 1.067088 0.097008 
7.906151 5.189927 1.067088 0.084011 
8.148671 4.850399 1.067088 0.068595 
8.391191 4.462368 1.067088 0.068595 
8.536703 2.861736 1.067088 0.048504 
8.682215 2.570712 1.067088 0.048504 
8.730719 2.619216 1.067088 0.048504 
9.070247 3.783312 1.067088 0.048504 
9.118751 3.734808 1.067088 0.048504 
4.122840 2.182680 1.115592 0.048504 
4.365360 1.746144 1.115592 0.068595 
4.365360 3.492288 1.115592 0.048504 
5.335439 1.843152 1.115592 0.068595 
5.383943 4.510872 1.115592 0.048504 
5.529455 3.055752 1.115592 0.048504 
5.626463 2.716224 1.115592 0.048504 
5.626463 2.861736 1.115592 0.048504 
5.723471 3.831816 1.115592 0.048504 
5.771975 3.007248 1.115592 0.048504 
5.771975 3.443784 1.115592 0.048504 
5.820479 3.007248 1.115592 0.048504 
5.965991 2.425200 1.115592 0.048504 
6.160007 3.880320 1.115592 0.048504 
6.257015 2.231184 1.115592 0.048504 
6.257015 3.928824 1.115592 0.048504 
6.305519 2.231184 1.115592 0.048504 
6.354023 1.794648 1.115592 0.048504 
6.402527 2.037168 1.115592 0.048504 
6.790559 2.134176 1.115592 0.048504 
6.790559 2.182680 1.115592 0.048504 
6.839063 3.346776 1.115592 0.068595 
7.033079 3.007248 1.115592 0.084011 
7.033079 3.346776 1.115592 0.048504 
7.081583 3.346776 1.115592 0.048504 
7.372607 2.716224 1.115592 0.048504 
7.469615 1.455120 1.115592 0.048504 
7.518119 2.376696 1.115592 0.048504 
7.663631 4.365360 1.115592 0.048504 
7.712135 2.910240 1.115592 0.048504 
7.712135 2.958744 1.115592 0.048504 
7.760639 5.092919 1.115592 0.048504 
7.760639 5.189927 1.115592 0.084011 
7.809143 5.044415 1.115592 0.048504 
7.809143 5.141423 1.115592 0.048504 
7.809143 5.238431 1.115592 0.108458 
7.857647 5.044415 1.115592 0.048504 
7.857647 5.141423 1.115592 0.068595 
7.857647 5.238431 1.115592 0.118810 
7.906151 5.092919 1.115592 0.097008 
7.906151 5.189927 1.115592 0.097008 
8.100167 4.947407 1.115592 0.068595 
8.100167 4.995911 1.115592 0.068595 
8.148671 4.898903 1.115592 0.068595 
8.197175 4.801895 1.115592 0.048504 
8.391191 4.510872 1.115592 0.068595 
8.730719 2.667720 1.115592 0.068595 
9.118751 3.686304 1.115592 0.048504 
9.167255 3.734808 1.115592 0.048504 
4.074336 2.231184 1.164096 0.084011 
4.365360 1.697640 1.164096 0.048504 
4.365360 3.443784 1.164096 0.068595 
4.462368 2.861736 1.164096 0.048504 
5.383943 1.843152 1.164096 0.048504 
5.383943 4.510872 1.164096 0.048504 
5.577959 3.055752 1.164096 0.048504 
5.626463 2.667720 1.164096 0.048504 
5.626463 2.910240 1.164096 0.048504 
5.674967 3.783312 1.164096 0.048504 
5.820479 3.443784 1.164096 0.048504 
6.014495 2.425200 1.164096 0.048504 
6.208511 2.279688 1.164096 0.068595 
6.208511 3.880320 1.164096 0.068595 
6.354023 1.794648 1.164096 0.048504 
6.354023 2.134176 1.164096 0.068595 
6.354023 2.182680 1.164096 0.048504 
6.402527 2.085672 1.164096 0.068595 
6.645047 3.395280 1.164096 0.048504 
6.693551 3.395280 1.164096 0.048504 
6.742055 3.395280 1.164096 0.048504 
6.790559 3.395280 1.164096 0.048504 
6.887567 3.346776 1.164096 0.068595 
6.984575 3.346776 1.164096 0.068595 
7.033079 3.007248 1.164096 0.097008 
7.372607 2.764728 1.164096 0.068595 
7.469615 1.455120 1.164096 0.068595 
7.518119 2.376696 1.164096 0.048504 
7.615127 4.268352 1.164096 0.048504 
7.615127 4.316856 1.164096 0.048504 
7.663631 4.365360 1.164096 0.048504 
7.809143 5.092919 1.164096 0.048504 
7.809143 5.189927 1.164096 0.108458 
7.857647 5.092919 1.164096 0.068595 
7.857647 5.189927 1.164096 0.118810 
8.051663 5.044415 1.164096 0.097008 
8.245679 4.801895 1.164096 0.048504 
8.294183 1.940160 1.164096 0.048504 
8.391191 4.559376 1.164096 0.068595 
8.779223 2.619216 1.164096 0.068595 
8.779223 2.716224 1.164096 0.068595 
8.827727 2.764728 1.164096 0.048504 
9.070247 3.637800 1.164096 0.048504 
9.215759 3.734808 1.164096 0.048504 
4.074336 2.231184 1.212600 0.097008 
4.365360 1.697640 1.212600 0.048504 
4.413864 3.443784 1.212600 0.048504 
4.462368 2.861736 1.212600 0.048504 
4.801895 2.328192 1.212600 0.048504 
5.092919 5.189927 1.212600 0.048504 
5.335439 1.843152 1.212600 0.048504 
5.383943 4.510872 1.212600 0.048504 
5.432447 1.843152 1.212600 0.048504 
5.626463 3.104256 1.212600 0.048504 
5.674967 2.958744 1.212600 0.048504 
5.868983 3.492288 1.212600 0.048504 
5.965991 3.977328 1.212600 0.048504 
6.014495 2.376696 1.212600 0.048504 
6.014495 4.025832 1.212600 0.048504 
6.208511 2.279688 1.212600 0.068595 
6.257015 3.880320 1.212600 0.068595 
6.354023 1.794648 1.212600 0.048504 
6.402527 2.085672 1.212600 0.084011 
6.499535 3.831816 1.212600 0.048504 
6.548039 3.395280 1.212600 0.048504 
6.596543 3.395280 1.212600 0.048504 
6.936071 3.346776 1.212600 0.097008 
7.033079 3.007248 1.212600 0.084011 
7.081583 4.510872 1.212600 0.048504 
7.178591 3.443784 1.212600 0.048504 
7.227095 3.443784 1.212600 0.048504 
7.275599 3.443784 1.212600 0.048504 
7.421111 2.764728 1.212600 0.068595 
7.518119 1.455120 1.212600 0.048504 
7.566623 2.376696 1.212600 0.048504 
7.615127 2.425200 1.212600 0.048504 
7.712135 4.365360 1.212600 0.048504 
7.857647 5.189927 1.212600 0.145512 
7.954655 3.007248 1.212600 0.048504 
8.003159 3.055752 1.212600 0.068595 
8.051663 5.092919 1.212600 0.118810 
8.294183 1.940160 1.212600 0.048504 
8.294183 4.801895 1.212600 0.068595 
8.391191 4.607880 1.212600 0.068595 
8.391191 4.656384 1.212600 0.068595 
8.779223 2.570712 1.212600 0.068595 
8.876231 2.813232 1.212600 0.048504 
9.264263 3.734808 1.212600 0.048504 
4.074336 2.231184 1.261104 0.084011 
4.122840 2.182680 1.261104 0.048504 
4.171344 2.134176 1.261104 0.048504 
4.316856 1.746144 1.261104 0.048504 
4.413864 3.395280 1.261104 0.048504 
4.510872 2.861736 1.261104 0.048504 
4.995911 3.104256 1.261104 0.048504 
5.238431 2.570712 1.261104 0.048504 
5.286935 1.891656 1.261104 0.048504 
5.480951 1.794648 1.261104 0.048504 
5.674967 3.104256 1.261104 0.048504 
5.723471 3.395280 1.261104 0.048504 
5.917487 3.977328 1.261104 0.048504 
6.014495 2.376696 1.261104 0.048504 
6.208511 2.279688 1.261104 0.068595 
6.257015 3.880320 1.261104 0.097008 
6.305519 1.843152 1.261104 0.048504 
6.402527 2.085672 1.261104 0.068595 
6.451031 3.831816 1.261104 0.048504 
6.936071 3.346776 1.261104 0.108458 
7.033079 3.055752 1.261104 0.084011 
7.130087 3.443784 1.261104 0.068595 
7.130087 4.462368 1.261104 0.048504 
7.178591 4.462368 1.261104 0.048504 
7.421111 2.764728 1.261104 0.068595 
7.566623 1.503624 1.261104 0.048504 
7.712135 4.365360 1.261104 0.048504 
7.906151 3.055752 1.261104 0.048504 
7.906151 5.238431 1.261104 0.145512 
8.003159 5.141423 1.261104 0.137190 
8.342687 1.988664 1.261104 0.048504 
8.342687 4.704888 1.261104 0.068595 
8.342687 4.753392 1.261104 0.068595 
8.391191 1.988664 1.261104 0.048504 
8.779223 2.570712 1.261104 0.068595 
8.876231 2.861736 1.261104 0.048504 
9.312767 3.686304 1.261104 0.048504 
9.361271 3.637800 1.261104 0.048504 
4.025832 2.231184 1.309608 0.084011 
4.219848 2.085672 1.309608 0.048504 
4.268352 1.794648 1.309608 0.048504 
4.268352 1.843152 1.309608 0.097008 
4.413864 3.395280 1.309608 0.048504 
4.510872 2.861736 1.309608 0.048504 
4.947407 3.055752 1.309608 0.048504 
4.995911 3.152760 1.309608 0.048504 
5.238431 1.843152 1.309608 0.048504 
5.480951 1.843152 1.309608 0.048504 
5.674967 3.152760 1.309608 0.048504 
5.723471 3.395280 1.309608 0.048504 
5.917487 3.977328 1.309608 0.048504 
6.014495 2.376696 1.309608 0.068595 
6.208511 2.279688 1.309608 0.048504 
6.305519 1.891656 1.309608 0.048504 
6.305519 3.880320 1.309608 0.108458 
6.402527 2.134176 1.309608 0.068595 
6.402527 3.831816 1.309608 0.084011 
6.984575 3.152760 1.309608 0.048504 
6.984575 3.298272 1.309608 0.108458 
7.033079 3.104256 1.309608 0.048504 
7.033079 3.201264 1.309608 0.048504 
7.081583 3.443784 1.309608 0.097008 
7.227095 4.413864 1.309608 0.048504 
7.421111 2.764728 1.309608 0.048504 
7.566623 1.455120 1.309608 0.048504 
7.760639 4.413864 1.309608 0.048504 
7.906151 3.007248 1.309608 0.048504 
7.954655 5.238431 1.309608 0.160870 
8.003159 5.189927 1.309608 0.145512 
8.439695 2.037168 1.309608 0.048504 
8.827727 2.570712 1.309608 0.068595 
8.924735 2.910240 1.309608 0.048504 
9.409775 3.589296 1.309608 0.048504 
9.555287 2.085672 1.309608 0.048504 
4.025832 2.231184 1.358112 0.097008 
4.219848 1.891656 1.358112 0.108458 
4.219848 2.037168 1.358112 0.048504 
4.413864 3.395280 1.358112 0.048504 
4.510872 2.861736 1.358112 0.048504 
4.559376 2.667720 1.358112 0.048504 
4.898903 3.346776 1.358112 0.048504 
4.947407 3.104256 1.358112 0.048504 
4.947407 3.201264 1.358112 0.048504 
5.189927 1.891656 1.358112 0.068595 
5.480951 1.843152 1.358112 0.068595 
5.965991 3.977328 1.358112 0.048504 
6.014495 2.376696 1.358112 0.068595 
6.160007 3.977328 1.358112 0.048504 
6.208511 2.279688 1.358112 0.048504 
6.208511 3.977328 1.358112 0.048504 
6.305519 1.891656 1.358112 0.048504 
6.305519 3.928824 1.358112 0.097008 
6.354023 3.831816 1.358112 0.097008 
6.402527 2.134176 1.358112 0.068595 
6.402527 3.783312 1.358112 0.068595 
6.790559 3.055752 1.358112 0.048504 
7.033079 3.346776 1.358112 0.137190 
7.081583 3.055752 1.358112 0.097008 
7.081583 3.249768 1.358112 0.097008 
7.081583 3.395280 1.358112 0.118810 
7.275599 4.365360 1.358112 0.048504 
7.469615 2.813232 1.358112 0.048504 
7.615127 1.503624 1.358112 0.048504 
7.760639 4.365360 1.358112 0.048504 
7.906151 2.958744 1.358112 0.068595 
8.003159 5.238431 1.358112 0.174884 
8.488199 2.085672 1.358112 0.068595 
8.827727 2.570712 1.358112 0.084011 
9.458279 3.540792 1.358112 0.048504 
9.506783 3.540792 1.358112 0.048504 
9.894815 4.074336 1.358112 0.048504 
4.025832 2.231184 1.406616 0.097008 
4.171344 1.988664 1.406616 0.068595 
4.219848 1.891656 1.406616 0.097008 
4.413864 3.346776 1.406616 0.048504 
4.510872 2.716224 1.406616 0.048504 
4.510872 2.861736 1.406616 0.048504 
4.850399 3.201264 1.406616 0.068595 
4.898903 3.104256 1.406616 0.068595 
4.898903 3.249768 1.406616 0.048504 
4.898903 3.298272 1.406616 0.048504 
4.947407 3.395280 1.406616 0.048504 
5.189927 1.891656 1.406616 0.068595 
5.480951 1.891656 1.406616 0.048504 
6.014495 2.376696 1.406616 0.068595 
6.014495 3.928824 1.406616 0.048504 
6.111503 3.928824 1.406616 0.048504 
6.208511 2.279688 1.406616 0.048504 
6.257015 3.928824 1.406616 0.097008 
6.402527 2.182680 1.406616 0.048504 
6.451031 3.783312 1.406616 0.097008 
6.790559 3.055752 1.406616 0.048504 
7.081583 3.298272 1.406616 0.097008 
7.081583 3.346776 1.406616 0.097008 
7.130087 3.055752 1.406616 0.097008 
7.324103 4.316856 1.406616 0.048504 
7.469615 2.813232 1.406616 0.068595 
7.615127 1.455120 1.406616 0.048504 
7.615127 2.425200 1.406616 0.048504 
7.760639 2.182680 1.406616 0.048504 
7.760639 4.074336 1.406616 0.048504 
7.760639 4.365360 1.406616 0.048504 
7.906151 2.958744 1.406616 0.068595 
8.051663 5.238431 1.406616 0.174884 
8.536703 2.134176 1.406616 0.048504 
8.876231 2.570712 1.406616 0.068595 
9.555287 3.492288 1.406616 0.048504 
9.603791 3.492288 1.406616 0.048504 
9.652295 3.540792 1.406616 0.048504 
9.894815 4.074336 1.406616 0.048504 
4.025832 2.182680 1.455120 0.084011 
4.171344 1.940160 1.455120 0.108458 
4.413864 3.346776 1.455120 0.048504 
4.510872 1.212600 1.455120 0.048504 
4.510872 2.764728 1.455120 0.048504 
4.510872 2.861736 1.455120 0.048504 
4.850399 3.152760 1.455120 0.084011 
4.898903 3.298272 1.455120 0.048504 
5.286935 1.988664 1.455120 0.048504 
5.480951 1.891656 1.455120 0.048504 
6.014495 2.376696 1.455120 0.068595 
6.062999 3.928824 1.455120 0.048504 
6.160007 3.928824 1.455120 0.048504 
6.208511 2.279688 1.455120 0.048504 
6.257015 3.928824 1.455120 0.068595 
6.451031 2.182680 1.455120 0.048504 
6.499535 3.783312 1.455120 0.108458 
6.548039 3.734808 1.455120 0.068595 
6.693551 3.443784 1.455120 0.048504 
6.790559 3.104256 1.455120 0.048504 
